001002 [140.0, 55.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0, -44.0]
001003 [26.18788154891623, 139.8498738266323, 30.82670908482764, -74.41878455541422, -77.46605066028283, -63.70399610988962, -49.4520760816622, -66.68946853651539, -50.83245094907437, -66.57728826345499, -53.333573986233105, -67.17410528936239, -58.03230812370663, -50.21824899811093, -70.51375597440978, -50.273256868181065, -51.95383669781083, -49.51735915399904, -49.25777993746402, -58.542074792127664, -63.32068661257084, -74.86670238759044, -54.41572904038591, -67.0201134323088, -52.77385647125059, -52.48211232836309, -65.578846644527, -50.89189257302556, -52.8894423748765, -67.45546307881403, -69.106843633661, -53.34655237487328, -75.04099473875043, -63.207152484674666, -47.15548611475154, -67.82936641593754, -50.78527403638971, -69.96085958976376, -51.611562754758296, -50.346606515433535, -55.211074247693794, -55.495975784207616, -47.43434966349572, -51.18324380109139, -50.595474615841326, -54.25849759236905, -52.87974494369138, -66.61923065247626, -49.39773828942958, -73.74633934389253, -70.23754443763346, -69.69934473024172, -49.48654545425837, -58.406883737729174, -69.93855736164677, -64.94690500829245, -57.05608227229204, -70.54478920296049, -56.18738346522109, -51.46448723924443, -64.84636211461114, -48.137240007841, -60.2447456753748, -70.6394791602159, -48.94125437770076, -50.50472086362246, -49.94548132145664, -51.64011158713984, -55.44143252264941, -65.07505116279796, -52.700020442327315, -52.99997125814686, -56.91932562228582, -49.00167723277872, -51.339481282122215, -75.5098767456212, -58.87816498715281, -64.61389834797586, -53.75435518689105, -69.73988148454976, -59.02178073602053, -45.53958840769248, -46.247518790254304, -76.63885265910484, -46.644920399839854, -65.19365808477762, -74.04696686706848, -51.07732600778728, -48.30886345172387, -70.72826005790472, -58.058636441949645, -52.74714088537656, -67.19549522910567, -70.6839782040755, -51.49415585622171, -70.74651686771767, -68.94357106125283, -56.943581520763686, -70.31327360773601, -52.29132370227015]
001004 [45.03763198598101, 73.33312483818256, 50.41633452161793, 32.83669812207128, -73.35390725581405, -66.71865540416078, -56.99615454533102, -56.169321332320955, -75.66536123206275, -75.66148122489214, -69.859386956423, -55.448194311368, -69.60317653552565, -64.0869633238817, -63.85194129931231, -74.29248486730212, -70.40621588682497, -53.972566304282836, -60.74086698664847, -53.984774914970636, -76.51313999295937, -72.36270756133217, -59.248547079918154, -69.3322035351454, -63.907759502081845, -59.49297827092147, -58.7997180533543, -75.02212697201884, -55.3319173901822, -56.27162386323587, -70.97266950880137, -68.9978823492783, -72.41608022959085, -73.31699786793875, -76.94138130016059, -73.83036664533739, -65.70946314511475, -52.550315282925375, -76.74907997952835, -53.41747516505882, -61.04839389523117, -75.8074869859724, -54.37613111774766, -75.66322556684867, -53.228136949057735, -75.13924522376932, -57.803838291071756, -47.681845175850945, -75.26453596776463, -73.91192173646992, -54.94055359714918, -65.2152925937535, -76.23860240360771, -51.903414437838705, -58.504300073901256, -71.44474144175027, -53.4778562689894, -68.8493453828462, -70.85278670856978, -56.696360405793214, -76.73116412803549, -53.66483672767455, -51.997166335157544, -58.23570196431544, -69.24465620919433, -75.78193204292577, -70.63531786768682, -68.60060234132047, -47.64531689247019, -76.00488093756077, -66.12488760699566, -63.74624100785507, -70.31909174702206, -76.68986777943431, -56.187817207685605, -72.87873729730103, -49.07916267800684, -57.96531796136194, -60.3580464839321, -56.23812598178329, -60.146266602593464, -69.19280840079485, -73.8401867005727, -71.28057896064682, -52.47184806598959, -76.25886423798852, -74.61394999031464, -59.24738449353228, -75.66675714525299, -71.99786785323825, -71.08314754823547, -74.64375677298321, -58.04263956320506, -61.09040854601198, -73.40170211255646, -71.48767313664837, -75.38162654193508, -70.97377904539951, -52.723859973914, -70.49925653995872]
001005 [18.956010872837112, 50.3074523593227, 23.35889634503147, 22.04248875537958, 17.857467220367187, -76.61838000086044, -67.86419657817939, -59.84912170682165, -56.316120243932716, -75.8052776832327, -75.74825815755459, -77.43166970436118, -80.48845500909059, -72.1225578150372, -82.40710553447137, -79.59978437332347, -65.30911214525958, -84.77616974028872, -52.211048652378, -63.13705327029432, -80.57175181540904, -77.45493559098401, -83.57395152303677, -62.89598940081095, -77.9926416167504, -56.40406260120734, -67.05707816684776, -79.0185259950091, -59.66917747623478, -77.27619033840166, -72.68445718002022, -79.5579282783676, -86.88682056331884, -77.99936968079666, -77.52396808262942, -80.17487714017109, -75.89568468509033, -83.10319644798898, -73.31636625609177, -46.76486262974382, -63.01785518012586, -77.42651888888798, -59.37593946554679, -70.99496008189678, -80.08720355981882, -60.62175444650144, -58.02218644575173, -52.66046259673287, -78.22600058316729, -62.82607739640456, -81.1535170719086, -56.594224653530716, -76.86564704694896, -79.93375703695186, -78.482441180076, -70.87879425081931, -78.00413738973972, -82.28129840103817, -66.98801249585652, -62.350250107415896, -56.94468380504817, -55.22854366801613, -66.55116037412431, -77.89909961276346, -59.54760759977411, -60.82721880903307, -64.69936791239311, -61.33905782586658, -77.92707830331179, -79.67407162762753, -71.77115069626093, -75.77390004096786, -77.47426251223338, -79.22052695453215, -72.85471320059479, -50.061153414017646, -79.16496038575298, -74.14275548372812, -72.88926113658407, -74.29825022259459, -55.92137818233459, -61.43462074946726, -71.62757875294233, -52.98738487552443, -85.85766751838402, -54.71452517053399, -80.4585965326552, -73.3610633779217, -59.648703672381394, -77.51814105442213, -51.041637181181954, -62.261402024620764, -61.91401501819361, -77.550373630678, -76.13108409901103, -59.28294666556594, -81.43571432572087, -76.97026585632925, -61.82413326089752, -53.22300451209661]
001006 [12.452994528334887, 33.41332616229775, 21.763320606086857, 21.76481694248065, 15.22279617691219, 18.561512336768924, -71.67894622838803, -83.5803031501875, -62.79562074802545, -79.94837083846255, -79.43096855776653, -78.64416843508216, -86.00125297203613, -76.03113615555914, -84.81916609181387, -81.33058161280837, -88.21948600495901, -81.82555874656046, -80.41845433998414, -72.24099877931735, -76.22791832505627, -58.648813768112674, -77.24736846039575, -60.77250818793554, -62.22458015773888, -85.76196704707735, -61.14013653986007, -59.2313818972701, -73.88270618608274, -83.20779465910876, -80.99134813692943, -80.01070482028749, -84.87630627894745, -77.13302411322928, -72.51555891964178, -87.19699046867488, -81.0307206380875, -88.37119334567853, -73.33053773675844, -76.43542306656974, -83.5533607432084, -64.14471973924715, -86.26293556230252, -79.7612908291353, -87.33008485740947, -64.29454444416444, -89.24869918591193, -77.73465495593251, -87.55394042539726, -76.95628548358579, -62.761081890509224, -63.692259932340576, -84.18026459328995, -84.99259846595403, -77.95523370587193, -82.94426700945118, -72.78941362820645, -74.2983348704012, -79.66399646017042, -81.96245578984835, -82.56055346797703, -72.22363096502599, -74.56418151859907, -81.96511744722514, -81.38625740438903, -82.46576606086437, -78.4511116810675, -61.26766151943639, -84.49956446641173, -78.5832003703561, -67.22993294824929, -78.11202487708243, -84.61464778541927, -62.936282923152355, -88.36923694179416, -64.44785401249054, -77.03840221449228, -78.73138985149956, -86.35767194429926, -82.03652828849026, -76.60116889037981, -63.54262310622819, -82.70643612383564, -79.89649711118372, -86.85761200488419, -84.85469373438016, -78.3806997312193, -87.06432895745893, -73.11385649035307, -86.42894610768307, -87.48087524774772, -58.961231900605114, -71.35810454607932, -60.41986808264842, -75.54471023026699, -67.53438787359536, -82.15513620100035, -83.35700870387134, -74.81814446758517, -80.56299205625477]
001007 [9.539124537521634, 22.04255574144113, 22.382898390116075, 52.09280205515521, 14.339673678669314, 15.900321289584246, 16.578303142157036, -82.2386863353356, -63.847704032214764, -87.97053053673783, -84.73818698426301, -89.83112193668975, -82.87598131652295, -81.37468661826512, -79.58149250958685, -88.05729305650922, -79.24434109631429, -87.4659922625006, -88.36186132902483, -79.22024553110083, -83.7004914345654, -88.57809468411189, -80.27949602390099, -87.76242341413081, -60.39124113809452, -88.82022371400664, -83.51649498573518, -87.417334145097, -89.80686204496249, -79.26142343542344, -86.74444706490553, -86.87072936038518, -83.10928785468205, -80.66979803606493, -75.172021293564, -78.86252782213847, -90.23573443564214, -87.856072480999, -76.41102447704799, -80.691685781306, -83.102516948782, -58.05593361002457, -87.58080796631077, -77.41035494854127, -87.18802220130743, -59.20179606158527, -86.92022276964911, -55.04568883860204, -86.71929192170752, -82.44195098514535, -63.74836467335557, -49.424527112982304, -77.05309749071134, -77.6946754933378, -85.85594328941374, -77.30170747510834, -80.03806075165517, -78.7649670892415, -64.95962292907116, -87.14531167084647, -74.14993739455917, -86.79327372141192, -85.2130944726367, -76.15445767144176, -56.358889777087036, -64.2922667025742, -81.19975619596681, -81.17612196216501, -82.47108662586118, -87.81891304450804, -86.29799459859586, -65.95581492072668, -81.30068155274131, -75.21851509253274, -75.83595350783723, -81.57320466946415, -80.58155382092457, -82.6084245537484, -79.56939504761219, -75.57201452696032, -89.246395052207, -82.41894603205606, -87.52642736719089, -81.02989307520176, -86.33151111478189, -89.40348853827554, -80.17133358547954, -66.23863034120005, -83.31656218479081, -82.03207797298923, -81.95475421534974, -83.19724195423586, -86.77331163450924, -84.4909966514087, -87.67912598380727, -85.8484502156788, -81.34916183941927, -87.31300554421793, -87.23254236042186, -80.55409902781527]
001008 [17.217826846119788, 33.84621875637014, 20.436527074478462, 106.15208401156906, 16.460792810221633, 15.787395982315998, 13.043216972296905, 15.940322560993462, -86.22884030018919, -89.1682566013746, -88.66079957221854, -84.27791671477888, -64.33117756036586, -61.933482647000275, -66.22587630600167, -76.01813062400184, -81.02207342851206, -86.33153561978995, -79.08402807874182, -81.31210644919817, -87.0729875259479, -87.06540341143727, -79.4832929837336, -82.39527855662455, -90.19594041231744, -88.01135760864244, -83.58439456820037, -81.9773982137218, -86.66188257278613, -56.607365497602714, -62.71503410807395, -80.42739746794048, -87.88882417125356, -85.12081465380837, -84.50502906052849, -80.05917623145666, -79.23473337095915, -72.43258392074326, -68.44815628922021, -81.15424734794905, -67.22129518741974, -85.73599853304012, -81.42722092872727, -79.93807109766406, -82.90786952993919, -84.18933632920815, -88.9652395812067, -86.64586052877962, -76.1535180860842, -80.60642806207366, -79.58182873183561, -84.23418893285088, -84.80202471081228, -63.54301970210497, -88.75033926931937, -83.7206003233004, -81.27528353463828, -83.65422452827974, -65.00261538104888, -65.66573251494366, -77.87084972521781, -58.69198138059774, -87.48218275545538, -78.04738562946768, -88.73794821522775, -63.637312003903205, -59.32390172388718, -86.86884400797553, -86.81587019691833, -85.68599153553792, -88.54916056598114, -78.34357800778197, -87.56194932415009, -83.00679890141497, -81.17929255077047, -88.72932798035312, -81.76586885026668, -85.80419724857262, -86.07948340456767, -85.28897485350282, -86.22328741710973, -82.43163962794398, -80.46021415920052, -86.08380065305062, -88.27161284245041, -58.750848058743465, -83.74684323298627, -83.10613868521929, -75.88690367752365, -79.37659568749973, -83.32771423537515, -76.00131742841853, -85.10386929057981, -80.72197433530528, -87.4252734172067, -84.73956262626187, -87.73873370135439, -80.76295873289506, -85.3850219867019, -63.062540010107725]
001009 [9.765375063519764, 10.142149840993667, 9.468245770478159, 109.10187903411946, 11.405958023163652, 9.957435445640844, 12.024100755252118, 10.26685006323861, 11.30431993971146, -91.92764934777085, -87.94330649837775, -81.58044410328475, -90.2241970939184, -86.11076665592844, -83.00444519724273, -84.3129555472343, -88.00706823355048, -91.16001191328692, -85.92064915569735, -90.84961344222612, -89.88929978857324, -86.44029338245011, -77.31693653102899, -74.90086004448845, -89.4579537627161, -89.28246608446545, -90.94606169306577, -87.56429929811962, -84.49914410987608, -87.91525590431704, -67.62853029854591, -86.59309222824638, -83.98279150489466, -91.28496537443979, -84.56561815322323, -78.738032561196, -86.35063003116349, -66.96859237668419, -88.93406046774976, -86.9666075286697, -90.20773759069468, -85.02416322286875, -81.59448542459987, -90.325948591225, -86.23597499783592, -85.6994700393628, -84.74417259351753, -83.20377877603806, -78.26468231797115, -85.74558991817538, -87.86265869570924, -77.37264318357725, -84.17104475780428, -86.41777187340544, -80.77037316205883, -67.72328854425501, -90.13290095573898, -63.993949557050264, -89.83736687210157, -77.30804148149458, -85.25864196766436, -89.96391237293669, -59.803348374039814, -77.75532210896102, -68.14393733944715, -82.64012525735863, -79.5926400165037, -87.16881305773525, -84.83578570959472, -83.6247457090697, -89.74558476867792, -77.7174542849714, -84.46639611675604, -86.9738069218811, -91.31671674923045, -88.27348908630829, -86.15446653331101, -88.99994202570737, -84.5431674613394, -77.44791448185022, -64.1198943077387, -91.73150321626335, -90.0865440249838, -90.50399755015894, -82.5548980591713, -89.11561381832118, -79.05446828439611, -88.38136581597765, -83.65314831675914, -81.89965660251767, -88.51768631002408, -88.85087544079052, -86.0719582931781, -90.83228125080412, -81.30194539039192, -91.28494995848256, -86.25033546874607, -88.4807020082572, -81.52219893532148, -90.1385179745271]
001010 [6.696209226813095, 10.761156706338339, 20.220774128778263, 8.286747209174964, 10.635876199327047, 11.33183847294437, 11.319818577430695, 12.55962135840608, 8.825927748031612, 7.366188836959262, -84.0248476658156, -85.16938830532887, -86.58576720437392, -90.60317094903806, -89.4913283237978, -82.64106290347513, -86.0396626814265, -78.94383062805395, -90.15083260582612, -58.974359243076144, -86.28787391827635, -84.3954886574477, -87.028538255533, -85.69789966440563, -88.02488542280479, -65.69837285777929, -65.20186670649358, -90.68417405417665, -79.92924439771126, -90.18604272510363, -82.64067669526054, -90.88998083941567, -86.27081702157274, -79.43559876046446, -84.8705824079826, -84.11517039987307, -85.72899510878302, -57.35281538249308, -82.91738661495187, -87.87556714834156, -83.38821446839333, -83.92126295080087, -82.48050627395928, -79.46930831648585, -86.19095040346065, -66.56217825152322, -87.53488269294388, -93.64956478385342, -77.87810425609146, -66.03243096090591, -89.82216098667556, -82.72106608438838, -86.0456901228132, -62.566497842338734, -89.96397909065874, -84.78633237425392, -89.70764777214006, -85.69579229342689, -82.85325474787473, -92.00308760505408, -85.85783900063906, -82.37120551643778, -88.31616665113975, -87.9167595043103, -90.33962530988231, -78.82069708086655, -84.01708531654904, -91.96999821488072, -90.54071900817527, -66.89916692848568, -87.82523381323716, -65.32672120407851, -83.96132360627016, -84.32724583103422, -82.27083090051612, -86.62083427786759, -86.47793394573668, -89.22666962597572, -90.8686981820658, -81.56721842544773, -80.73396781584319, -86.46240067286017, -59.60393051513974, -89.68485653209554, -84.9678374426815, -82.97997808369183, -88.75032062006137, -92.71375763524975, -93.25882904318102, -85.69643069964184, -86.92653825229871, -83.82770950055458, -91.93855285789712, -79.62636891993876, -83.58965388260825, -89.01884878761999, -86.37577105811451, -90.96476972917266, -84.4866827903511, -66.96000349380847]
001011 [6.54878449342302, 9.567462049896577, 8.039270407507592, 9.854470505395852, 9.760940387757355, 20.82859523036139, 10.579430551205824, 8.481117017692835, 10.836519431427188, 7.1219251242757515, 6.626478330699365, -91.96679782046527, -91.63372619631336, -88.53860246660281, -92.00115043214745, -92.31306590127149, -94.5513149372915, -88.86669774136914, -92.81306876692024, -89.2616102751329, -90.97529146576, -88.00336366748886, -82.74492707838547, -80.84376416156282, -88.1779348482598, -90.0662993816259, -57.53667313059003, -65.12234885816274, -90.8522178576851, -88.581929187169, -67.52037919284874, -77.78757765824051, -79.69605856545667, -93.72422194299548, -86.74232244258081, -89.65032287137647, -90.04624608724654, -85.72263998846748, -91.75154249317545, -91.53780910593142, -82.63165837892309, -66.38914999448677, -94.43767276591781, -82.9242796094393, -89.34462159316809, -86.9659007376139, -92.58145979874963, -94.29705535646272, -92.94556594166737, -66.49925910941053, -63.44886019063725, -85.47231948613404, -83.87428855527298, -94.16430283483824, -60.87462607772073, -87.04200471990424, -93.6669705876574, -85.62496826746356, -65.84298878950727, -87.054613364003, -90.16548521501937, -82.60179248202233, -91.71624507060707, -78.81170154087394, -84.00004066398387, -82.80710687641661, -90.8887411802121, -63.78520459929773, -92.51645584281701, -89.27706334329234, -86.08065742755059, -91.13082667234157, -90.01926831039222, -87.71314308674145, -91.4402453833923, -82.62138701712543, -74.06402020935832, -88.74078973306416, -85.50303933090221, -67.28690920229266, -88.00897176107355, -84.1957991485609, -86.38766460838872, -85.54809686861498, -84.52802085420709, -90.12214811457498, -89.25593242435389, -87.95639880392564, -89.81668793360313, -90.02628768352498, -90.67421391728563, -79.56875589031638, -93.57481048706758, -82.38832061300997, -90.59319269649167, -93.44354115207278, -76.51343377888293, -85.90905456753977, -83.08394877583538, -91.88836861328274]
